USC_PLC_CPIdentifier_Lock_ExitLock_OutputArguments,15052,Variable
USC_PLC_CPIdentifier_Lock_BreakLock,15053,Method
USC_PLC_CPIdentifier_Lock_BreakLock_OutputArguments,15054,Variable
USC_PLC_CPIdentifier_NetworkAddress,15055,Object
USC_PLC_CPIdentifier_NetworkAddress_UIElement,15056,Variable
USC_PLC_DeviceHealth,15057,Variable
USC_PLC_DeviceHealthAlarms,15058,Object
USC_PLC_DeviceTypeImage,15059,Object
USC_PLC_DeviceTypeImage_ImageIdentifier,15060,Variable
USC_PLC_Documentation,15061,Object
USC_PLC_Documentation_DocumentIdentifier,15062,Variable
USC_PLC_ProtocolSupport,15063,Object
USC_PLC_ProtocolSupport_ProtocolSupportIdentifier,15064,Variable
USC_PLC_ImageSet,15065,Object
USC_PLC_ImageSet_ImageIdentifier,15066,Variable
CtrlConfigurationType_SoftwareRevision,15067,Variable
CtrlConfigurationType_DeviceRevision,15068,Variable
CtrlConfigurationType_ProductCode,15069,Variable
CtrlConfigurationType_DeviceManual,15070,Variable
CtrlConfigurationType_DeviceClass,15071,Variable
CtrlConfigurationType_SerialNumber,15072,Variable
CtrlConfigurationType_ProductInstanceUri,15073,Variable
CtrlConfigurationType_RevisionCounter,15074,Variable
CtrlConfigurationType_AssetId,15075,Variable
CtrlConfigurationType_ComponentName,15076,Variable
CtrlConfigurationType_CPIdentifier,15077,Object
CtrlConfigurationType_CPIdentifier_ParameterSet,15078,Object
CtrlConfigurationType_CPIdentifier_ParameterSet_ParameterIdentifier,15079,Variable
CtrlConfigurationType_CPIdentifier_MethodSet,15080,Object
CtrlConfigurationType_CPIdentifier_MethodSet_MethodIdentifier,15081,Method
CtrlConfigurationType_CPIdentifier_Identification,15082,Object
CtrlConfigurationType_CPIdentifier_Identification_UIElement,15083,Variable
CtrlConfigurationType_CPIdentifier_Lock,15084,Object
CtrlConfigurationType_CPIdentifier_Lock_Locked,15085,Variable
CtrlConfigurationType_CPIdentifier_Lock_LockingClient,15086,Variable
CtrlConfigurationType_CPIdentifier_Lock_LockingUser,15087,Variable
CtrlConfigurationType_CPIdentifier_Lock_RemainingLockTime,15088,Variable
CtrlConfigurationType_CPIdentifier_Lock_InitLock,15089,Method
CtrlConfigurationType_CPIdentifier_Lock_InitLock_InputArguments,15090,Variable
CtrlConfigurationType_CPIdentifier_Lock_InitLock_OutputArguments,15091,Variable
CtrlConfigurationType_CPIdentifier_Lock_RenewLock,15092,Method
CtrlConfigurationType_CPIdentifier_Lock_RenewLock_OutputArguments,15093,Variable
CtrlConfigurationType_CPIdentifier_Lock_ExitLock,15094,Method
CtrlConfigurationType_CPIdentifier_Lock_ExitLock_OutputArguments,15095,Variable
CtrlConfigurationType_CPIdentifier_Lock_BreakLock,15096,Method
CtrlConfigurationType_CPIdentifier_Lock_BreakLock_OutputArguments,15097,Variable
CtrlConfigurationType_CPIdentifier_NetworkAddress,15098,Object
CtrlConfigurationType_CPIdentifier_NetworkAddress_UIElement,15099,Variable
CtrlConfigurationType_DeviceHealth,15100,Variable
CtrlConfigurationType_DeviceHealthAlarms,15101,Object
CtrlConfigurationType_DeviceTypeImage,15102,Object
CtrlConfigurationType_DeviceTypeImage_ImageIdentifier,15103,Variable
CtrlConfigurationType_Documentation,15104,Object
CtrlConfigurationType_Documentation_DocumentIdentifier,15105,Variable
CtrlConfigurationType_ProtocolSupport,15106,Object
CtrlConfigurationType_ProtocolSupport_ProtocolSupportIdentifier,15107,Variable
CtrlConfigurationType_ImageSet,15108,Object
CtrlConfigurationType_ImageSet_ImageIdentifier,15109,Variable
CtrlConfigurationType_MethodSet_Start,15110,Method
CtrlConfigurationType_MethodSet_Stop,15111,Method
CtrlConfigurationType_Resources,15112,Object
CtrlConfigurationType_Resources_SupportedTypes,15113,Object
CtrlConfigurationType_GlobalVars,15114,Object
CtrlConfigurationType_GlobalVars_UIElement,15115,Variable
CtrlConfigurationType_AccessVars,15116,Object
CtrlConfigurationType_AccessVars_UIElement,15117,Variable
CtrlConfigurationType_ConfigVars,15118,Object
CtrlConfigurationType_ConfigVars_UIElement,15119,Variable
CtrlConfigurationType_Configuration,15120,Object
CtrlConfigurationType_Configuration_UIElement,15121,Variable
CtrlConfigurationType_Diagnostic,15122,Object
CtrlConfigurationType_Diagnostic_UIElement,15123,Variable
CtrlResourceType,15124,ObjectType
CtrlResourceType_ParameterSet,15125,Object
CtrlResourceType_ParameterSet_ParameterIdentifier,15126,Variable
CtrlResourceType_MethodSet,15127,Object
CtrlResourceType_MethodSet_MethodIdentifier,15128,Method
CtrlResourceType_GroupIdentifier,15129,Object
CtrlResourceType_GroupIdentifier_UIElement,15130,Variable
CtrlResourceType_Identification,15131,Object
CtrlResourceType_Identification_UIElement,15132,Variable
CtrlResourceType_Lock,15133,Object
CtrlResourceType_Lock_Locked,15134,Variable
CtrlResourceType_Lock_LockingClient,15135,Variable
CtrlResourceType_Lock_LockingUser,15136,Variable
CtrlResourceType_Lock_RemainingLockTime,15137,Variable
CtrlResourceType_Lock_InitLock,15138,Method
CtrlResourceType_Lock_InitLock_InputArguments,15139,Variable
CtrlResourceType_Lock_InitLock_OutputArguments,15140,Variable
CtrlResourceType_Lock_RenewLock,15141,Method
CtrlResourceType_Lock_RenewLock_OutputArguments,15142,Variable
CtrlResourceType_Lock_ExitLock,15143,Method
CtrlResourceType_Lock_ExitLock_OutputArguments,15144,Variable
CtrlResourceType_Lock_BreakLock,15145,Method
CtrlResourceType_Lock_BreakLock_OutputArguments,15146,Variable
CtrlResourceType_Manufacturer,15147,Variable
CtrlResourceType_ManufacturerUri,15148,Variable
CtrlResourceType_Model,15149,Variable
CtrlResourceType_HardwareRevision,15150,Variable
CtrlResourceType_SoftwareRevision,15151,Variable
CtrlResourceType_DeviceRevision,15152,Variable
CtrlResourceType_ProductCode,15153,Variable
CtrlResourceType_DeviceManual,15154,Variable
CtrlResourceType_DeviceClass,15155,Variable
CtrlResourceType_SerialNumber,15156,Variable
CtrlResourceType_ProductInstanceUri,15157,Variable
CtrlResourceType_RevisionCounter,15158,Variable
CtrlResourceType_AssetId,15159,Variable
CtrlResourceType_ComponentName,15160,Variable
CtrlResourceType_CPIdentifier,15161,Object
CtrlResourceType_CPIdentifier_ParameterSet,15162,Object
CtrlResourceType_CPIdentifier_ParameterSet_ParameterIdentifier,15163,Variable
CtrlResourceType_CPIdentifier_MethodSet,15164,Object
CtrlResourceType_CPIdentifier_MethodSet_MethodIdentifier,15165,Method
CtrlResourceType_CPIdentifier_Identification,15166,Object
CtrlResourceType_CPIdentifier_Identification_UIElement,15167,Variable
CtrlResourceType_CPIdentifier_Lock,15168,Object
CtrlResourceType_CPIdentifier_Lock_Locked,15169,Variable
CtrlResourceType_CPIdentifier_Lock_LockingClient,15170,Variable
CtrlResourceType_CPIdentifier_Lock_LockingUser,15171,Variable
CtrlResourceType_CPIdentifier_Lock_RemainingLockTime,15172,Variable
CtrlResourceType_CPIdentifier_Lock_InitLock,15173,Method
CtrlResourceType_CPIdentifier_Lock_InitLock_InputArguments,15174,Variable
CtrlResourceType_CPIdentifier_Lock_InitLock_OutputArguments,15175,Variable
CtrlResourceType_CPIdentifier_Lock_RenewLock,15176,Method
CtrlResourceType_CPIdentifier_Lock_RenewLock_OutputArguments,15177,Variable
CtrlResourceType_CPIdentifier_Lock_ExitLock,15178,Method
CtrlResourceType_CPIdentifier_Lock_ExitLock_OutputArguments,15179,Variable
CtrlResourceType_CPIdentifier_Lock_BreakLock,15180,Method
CtrlResourceType_CPIdentifier_Lock_BreakLock_OutputArguments,15181,Variable
CtrlResourceType_CPIdentifier_NetworkAddress,15182,Object
CtrlResourceType_CPIdentifier_NetworkAddress_UIElement,15183,Variable
CtrlResourceType_DeviceHealth,15184,Variable
CtrlResourceType_DeviceHealthAlarms,15185,Object
CtrlResourceType_DeviceTypeImage,15186,Object
CtrlResourceType_DeviceTypeImage_ImageIdentifier,15187,Variable
CtrlResourceType_Documentation,15188,Object
CtrlResourceType_Documentation_DocumentIdentifier,15189,Variable
CtrlResourceType_ProtocolSupport,15190,Object
CtrlResourceType_ProtocolSupport_ProtocolSupportIdentifier,15191,Variable
CtrlResourceType_ImageSet,15192,Object
CtrlResourceType_ImageSet_ImageIdentifier,15193,Variable
CtrlResourceType_MethodSet_Start,15194,Method
CtrlResourceType_MethodSet_Stop,15195,Method
CtrlResourceType_Tasks,15196,Object
CtrlResourceType_Tasks_SupportedTypes,15197,Object
CtrlResourceType_Programs,15198,Object
CtrlResourceType_Programs_SupportedTypes,15199,Object
CtrlResourceType_GlobalVars,15200,Object
CtrlResourceType_GlobalVars_UIElement,15201,Variable
CtrlResourceType_Configuration,15202,Object
CtrlResourceType_Configuration_UIElement,15203,Variable
CtrlResourceType_Diagnostic,15204,Object
CtrlResourceType_Diagnostic_UIElement,15205,Variable
CtrlProgramOrganizationUnitType,15206,ObjectType
CtrlProgramOrganizationUnitType_ParameterSet,15207,Object
CtrlProgramOrganizationUnitType_ParameterSet_ParameterIdentifier,15208,Variable
CtrlProgramOrganizationUnitType_MethodSet,15209,Object
CtrlProgramOrganizationUnitType_MethodSet_MethodIdentifier,15210,Method
CtrlProgramOrganizationUnitType_GroupIdentifier,15211,Object
CtrlProgramOrganizationUnitType_GroupIdentifier_UIElement,15212,Variable
CtrlProgramOrganizationUnitType_Identification,15213,Object
CtrlProgramOrganizationUnitType_Identification_UIElement,15214,Variable
CtrlProgramOrganizationUnitType_Lock,15215,Object
CtrlProgramOrganizationUnitType_Lock_Locked,15216,Variable
CtrlProgramOrganizationUnitType_Lock_LockingClient,15217,Variable
CtrlProgramOrganizationUnitType_Lock_LockingUser,15218,Variable
CtrlProgramOrganizationUnitType_Lock_RemainingLockTime,15219,Variable
CtrlProgramOrganizationUnitType_Lock_InitLock,15220,Method
CtrlProgramOrganizationUnitType_Lock_InitLock_InputArguments,15221,Variable
CtrlProgramOrganizationUnitType_Lock_InitLock_OutputArguments,15222,Variable
CtrlProgramOrganizationUnitType_Lock_RenewLock,15223,Method
CtrlProgramOrganizationUnitType_Lock_RenewLock_OutputArguments,15224,Variable
CtrlProgramOrganizationUnitType_Lock_ExitLock,15225,Method
CtrlProgramOrganizationUnitType_Lock_ExitLock_OutputArguments,15226,Variable
CtrlProgramOrganizationUnitType_Lock_BreakLock,15227,Method
CtrlProgramOrganizationUnitType_Lock_BreakLock_OutputArguments,15228,Variable
CtrlProgramOrganizationUnitType_RevisionCounter,15229,Variable
CtrlProgramOrganizationUnitType_ActualMode,15230,Variable
CtrlProgramOrganizationUnitType_PermittedMode,15231,Variable
CtrlProgramOrganizationUnitType_NormalMode,15232,Variable
CtrlProgramOrganizationUnitType_TargetMode,15233,Variable
CtrlProgramOrganizationUnitType_Body,15234,Variable
CtrlProgramType,15235,ObjectType
CtrlProgramType_ParameterSet,15236,Object
CtrlProgramType_ParameterSet_ParameterIdentifier,15237,Variable
CtrlProgramType_MethodSet,15238,Object
CtrlProgramType_MethodSet_MethodIdentifier,15239,Method
CtrlProgramType_GroupIdentifier,15240,Object
CtrlProgramType_GroupIdentifier_UIElement,15241,Variable
CtrlProgramType_Identification,15242,Object
CtrlProgramType_Identification_UIElement,15243,Variable
CtrlProgramType_Lock,15244,Object
CtrlProgramType_Lock_Locked,15245,Variable
CtrlProgramType_Lock_LockingClient,15246,Variable
CtrlProgramType_Lock_LockingUser,15247,Variable
CtrlProgramType_Lock_RemainingLockTime,15248,Variable
CtrlProgramType_Lock_InitLock,15249,Method
CtrlProgramType_Lock_InitLock_InputArguments,15250,Variable
CtrlProgramType_Lock_InitLock_OutputArguments,15251,Variable
CtrlProgramType_Lock_RenewLock,15252,Method
CtrlProgramType_Lock_RenewLock_OutputArguments,15253,Variable
CtrlProgramType_Lock_ExitLock,15254,Method
CtrlProgramType_Lock_ExitLock_OutputArguments,15255,Variable
CtrlProgramType_Lock_BreakLock,15256,Method
CtrlProgramType_Lock_BreakLock_OutputArguments,15257,Variable
CtrlProgramType_RevisionCounter,15258,Variable
CtrlProgramType_ActualMode,15259,Variable
CtrlProgramType_PermittedMode,15260,Variable
CtrlProgramType_NormalMode,15261,Variable
CtrlProgramType_TargetMode,15262,Variable
CtrlProgramType_Body,15263,Variable
CtrlProgramType_Program,15264,Variable
CtrlFunctionBlockType,15265,ObjectType
CtrlFunctionBlockType_ParameterSet,15266,Object
CtrlFunctionBlockType_ParameterSet_ParameterIdentifier,15267,Variable
CtrlFunctionBlockType_MethodSet,15268,Object
CtrlFunctionBlockType_MethodSet_MethodIdentifier,15269,Method
CtrlFunctionBlockType_GroupIdentifier,15270,Object
CtrlFunctionBlockType_GroupIdentifier_UIElement,15271,Variable
CtrlFunctionBlockType_Identification,15272,Object
CtrlFunctionBlockType_Identification_UIElement,15273,Variable
CtrlFunctionBlockType_Lock,15274,Object
CtrlFunctionBlockType_Lock_Locked,15275,Variable
CtrlFunctionBlockType_Lock_LockingClient,15276,Variable
CtrlFunctionBlockType_Lock_LockingUser,15277,Variable
CtrlFunctionBlockType_Lock_RemainingLockTime,15278,Variable
CtrlFunctionBlockType_Lock_InitLock,15279,Method
CtrlFunctionBlockType_Lock_InitLock_InputArguments,15280,Variable
CtrlFunctionBlockType_Lock_InitLock_OutputArguments,15281,Variable
CtrlFunctionBlockType_Lock_RenewLock,15282,Method
CtrlFunctionBlockType_Lock_RenewLock_OutputArguments,15283,Variable
CtrlFunctionBlockType_Lock_ExitLock,15284,Method
CtrlFunctionBlockType_Lock_ExitLock_OutputArguments,15285,Variable
CtrlFunctionBlockType_Lock_BreakLock,15286,Method
CtrlFunctionBlockType_Lock_BreakLock_OutputArguments,15287,Variable
CtrlFunctionBlockType_RevisionCounter,15288,Variable
CtrlFunctionBlockType_ActualMode,15289,Variable
CtrlFunctionBlockType_PermittedMode,15290,Variable
CtrlFunctionBlockType_NormalMode,15291,Variable
CtrlFunctionBlockType_TargetMode,15292,Variable
CtrlFunctionBlockType_Body,15293,Variable
CtrlFunctionBlockType_FunctionBlock,15294,Variable
CtrlTaskType,15295,ObjectType
CtrlTaskType_Priority,15296,Variable
CtrlTaskType_Interval,15297,Variable
CtrlTaskType_Single,15298,Variable
SFCType,15299,ObjectType
USC_PLC_MethodSet_Start,15300,Method
USC_PLC_MethodSet_Stop,15301,Method
USC_PLC_Resources,15302,Object
USC_PLC_Resources_SupportedTypes,15303,Object
USC_PLC_GlobalVars,15304,Object
USC_PLC_GlobalVars_UIElement,15305,Variable
USC_PLC_AccessVars,15306,Object
USC_PLC_AccessVars_UIElement,15307,Variable
USC_PLC_ConfigVars,15308,Object
USC_PLC_ConfigVars_UIElement,15309,Variable
USC_PLC_Configuration,15310,Object
USC_PLC_Configuration_UIElement,15311,Variable
USC_PLC_Diagnostic,15312,Object
USC_PLC_Diagnostic_UIElement,15313,Variable
OPCUAConneXtNamespaceMetadata,18562,Object
OPCUAConneXtNamespaceMetadata_NamespaceUri,18563,Variable
OPCUAConneXtNamespaceMetadata_NamespaceVersion,18564,Variable
OPCUAConneXtNamespaceMetadata_NamespacePublicationDate,18565,Variable
OPCUAConneXtNamespaceMetadata_IsNamespaceSubset,18566,Variable
OPCUAConneXtNamespaceMetadata_StaticNodeIdTypes,18567,Variable
OPCUAConneXtNamespaceMetadata_StaticNumericNodeIdRange,18568,Variable
OPCUAConneXtNamespaceMetadata_StaticStringNodeIdPattern,18569,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile,18570,Object
OPCUAConneXtNamespaceMetadata_NamespaceFile_Size,18571,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Writable,18572,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_UserWritable,18573,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_OpenCount,18574,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_MimeType,18575,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Open,18576,Method
OPCUAConneXtNamespaceMetadata_NamespaceFile_Open_InputArguments,18577,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Open_OutputArguments,18578,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Close,18579,Method
OPCUAConneXtNamespaceMetadata_NamespaceFile_Close_InputArguments,18580,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Read,18581,Method
OPCUAConneXtNamespaceMetadata_NamespaceFile_Read_InputArguments,18582,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Read_OutputArguments,18583,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_Write,18584,Method
OPCUAConneXtNamespaceMetadata_NamespaceFile_Write_InputArguments,18585,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_GetPosition,18586,Method
OPCUAConneXtNamespaceMetadata_NamespaceFile_GetPosition_InputArguments,18587,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_GetPosition_OutputArguments,18588,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_SetPosition,18589,Method
OPCUAConneXtNamespaceMetadata_NamespaceFile_SetPosition_InputArguments,18590,Variable
OPCUAConneXtNamespaceMetadata_NamespaceFile_ExportNamespace,18591,Method
OPCUAConneXtNamespaceMetadata_DefaultRolePermissions,18592,Variable
OPCUAConneXtNamespaceMetadata_DefaultUserRolePermissions,18593,Variable
OPCUAConneXtNamespaceMetadata_DefaultAccessRestrictions,18594,Variable
HC10,18595,ObjectType
HC10_ParameterSet,18596,Object
HC10_ParameterSet_ParameterIdentifier,18597,Variable
HC10_MethodSet,18598,Object
HC10_GroupIdentifier,18599,Object
HC10_GroupIdentifier_UIElement,18600,Variable
HC10_Identification,18601,Object
HC10_Identification_UIElement,18602,Variable
HC10_Lock,18603,Object
HC10_Lock_Locked,18604,Variable
HC10_Lock_LockingClient,18605,Variable
HC10_Lock_LockingUser,18606,Variable
HC10_Lock_RemainingLockTime,18607,Variable
HC10_Lock_InitLock,18608,Method
HC10_Lock_InitLock_InputArguments,18609,Variable
HC10_Lock_InitLock_OutputArguments,18610,Variable
HC10_Lock_RenewLock,18611,Method
HC10_Lock_RenewLock_OutputArguments,18612,Variable
HC10_Lock_ExitLock,18613,Method
HC10_Lock_ExitLock_OutputArguments,18614,Variable
HC10_Lock_BreakLock,18615,Method
HC10_Lock_BreakLock_OutputArguments,18616,Variable
HC10_Manufacturer,18617,Variable
HC10_ManufacturerUri,18618,Variable
HC10_Model,18619,Variable
HC10_HardwareRevision,18620,Variable
HC10_SoftwareRevision,18621,Variable
HC10_DeviceRevision,18622,Variable
HC10_ProductCode,18623,Variable
HC10_DeviceManual,18624,Variable
HC10_DeviceClass,18625,Variable
HC10_SerialNumber,18626,Variable
HC10_ProductInstanceUri,18627,Variable
HC10_RevisionCounter,18628,Variable
HC10_AssetId,18629,Variable
HC10_ComponentName,18630,Variable
HC10_MotionDeviceCategory,18631,Variable
HC10_ParameterSet_OnPath,18632,Variable
HC10_ParameterSet_InControl,18633,Variable
HC10_ParameterSet_SpeedOverride,18634,Variable
HC10_Axes,18635,Object
HC10_Axes_AxisIdentifier,18636,Object
HC10_Axes_AxisIdentifier_ParameterSet,18637,Object
HC10_Axes_AxisIdentifier_ParameterSet_ParameterIdentifier,18638,Variable
HC10_Axes_AxisIdentifier_MethodSet,18639,Object
HC10_Axes_AxisIdentifier_Identification,18640,Object
HC10_Axes_AxisIdentifier_Identification_UIElement,18641,Variable
HC10_Axes_AxisIdentifier_Lock,18642,Object
HC10_Axes_AxisIdentifier_Lock_Locked,18643,Variable
HC10_Axes_AxisIdentifier_Lock_LockingClient,18644,Variable
HC10_Axes_AxisIdentifier_Lock_LockingUser,18645,Variable
HC10_Axes_AxisIdentifier_Lock_RemainingLockTime,18646,Variable
HC10_Axes_AxisIdentifier_Lock_InitLock,18647,Method
HC10_Axes_AxisIdentifier_Lock_InitLock_InputArguments,18648,Variable
HC10_Axes_AxisIdentifier_Lock_InitLock_OutputArguments,18649,Variable
HC10_Axes_AxisIdentifier_Lock_RenewLock,18650,Method
HC10_Axes_AxisIdentifier_Lock_RenewLock_OutputArguments,18651,Variable
HC10_Axes_AxisIdentifier_Lock_ExitLock,18652,Method
HC10_Axes_AxisIdentifier_Lock_ExitLock_OutputArguments,18653,Variable
HC10_Axes_AxisIdentifier_Lock_BreakLock,18654,Method
HC10_Axes_AxisIdentifier_Lock_BreakLock_OutputArguments,18655,Variable
HC10_Axes_AxisIdentifier_Manufacturer,18656,Variable
HC10_Axes_AxisIdentifier_ManufacturerUri,18657,Variable
HC10_Axes_AxisIdentifier_Model,18658,Variable
HC10_Axes_AxisIdentifier_HardwareRevision,18659,Variable
HC10_Axes_AxisIdentifier_SoftwareRevision,18660,Variable
HC10_Axes_AxisIdentifier_DeviceRevision,18661,Variable
HC10_Axes_AxisIdentifier_ProductCode,18662,Variable
HC10_Axes_AxisIdentifier_DeviceManual,18663,Variable
HC10_Axes_AxisIdentifier_DeviceClass,18664,Variable
HC10_Axes_AxisIdentifier_SerialNumber,18665,Variable
HC10_Axes_AxisIdentifier_ProductInstanceUri,18666,Variable
HC10_Axes_AxisIdentifier_RevisionCounter,18667,Variable
HC10_Axes_AxisIdentifier_AssetId,18668,Variable
HC10_Axes_AxisIdentifier_ComponentName,18669,Variable
HC10_Axes_AxisIdentifier_MotionProfile,18670,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad,18671,Object
HC10_Axes_AxisIdentifier_AdditionalLoad_Mass,18672,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Mass_Definition,18673,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Mass_ValuePrecision,18674,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Mass_InstrumentRange,18675,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Mass_EURange,18676,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Mass_EngineeringUnits,18677,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass,18678,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates,18679,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_LengthUnit,18680,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation,18681,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_AngleUnit,18682,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Constant,18683,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_BaseFrame,18684,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_FixedBase,18685,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_X,18686,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Y,18687,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_CartesianCoordinates_Z,18688,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_A,18689,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_B,18690,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_CenterOfMass_Orientation_C,18691,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Inertia,18692,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Inertia_VectorUnit,18693,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Inertia_X,18694,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Inertia_Y,18695,Variable
HC10_Axes_AxisIdentifier_AdditionalLoad_Inertia_Z,18696,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualPosition,18697,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualPosition_Definition,18698,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualPosition_ValuePrecision,18699,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualPosition_InstrumentRange,18700,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualPosition_EURange,18701,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualPosition_EngineeringUnits,18702,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualSpeed,18703,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualSpeed_Definition,18704,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualSpeed_ValuePrecision,18705,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualSpeed_InstrumentRange,18706,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualSpeed_EURange,18707,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualSpeed_EngineeringUnits,18708,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualAcceleration,18709,Variable
HC10_Axes_AxisIdentifier_ParameterSet_ActualAcceleration_Definition,18710,Variable
